class,filename,width,height,mode,mean_intensity,contrast,filepath,target
Lung_Opacity,Lung_Opacity-3443.png,299,299,L,163.8797888166799,59.56800568574615,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3443.png,0
Lung_Opacity,Lung_Opacity-2280.png,299,299,L,76.45500609612868,75.65838026389197,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2280.png,0
COVID,COVID-1119.png,299,299,L,142.69782217201148,54.9966379932164,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1119.png,1
Normal,Normal-2867.png,299,299,L,88.55079920806254,73.18569280173458,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2867.png,0
Lung_Opacity,Lung_Opacity-1793.png,299,299,L,90.87088511314191,91.61093213488026,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1793.png,0
COVID,COVID-1050.png,299,299,L,167.4083511370119,71.39235263010112,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1050.png,1
Normal,Normal-4485.png,299,299,L,131.61088802138678,62.39740227966572,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4485.png,0
Normal,Normal-7714.png,299,299,L,117.41364190557152,67.87182641074357,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7714.png,0
COVID,COVID-2912.png,299,299,L,146.4109797429559,52.40883563418059,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2912.png,1
COVID,COVID-2425.png,299,299,L,119.51020682095279,88.68250184602651,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2425.png,1
COVID,COVID-794.png,299,299,L,146.36123757004955,31.69976745647182,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-794.png,1
Lung_Opacity,Lung_Opacity-5974.png,299,299,L,120.86900593953088,62.66685216375615,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5974.png,0
Viral Pneumonia,Viral Pneumonia-1332.png,299,299,L,106.0593841232201,60.87619793052686,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1332.png,0
Lung_Opacity,Lung_Opacity-5150.png,299,299,L,110.28110423820763,60.27612240697987,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5150.png,0
Normal,Normal-8104.png,299,299,L,130.1752888670149,71.51424974633586,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8104.png,0
Normal,Normal-7519.png,299,299,L,167.28196552611269,55.05252336836799,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7519.png,0
Lung_Opacity,Lung_Opacity-1213.png,299,299,L,144.971678169148,70.16220767982671,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1213.png,0
COVID,COVID-2449.png,299,299,L,132.61662621223476,65.0839346500577,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2449.png,1
Lung_Opacity,Lung_Opacity-162.png,299,299,L,85.47133700965314,65.9751008967398,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-162.png,0
Normal,Normal-4809.png,299,299,L,158.85544904419413,40.52551888196277,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4809.png,0
Normal,Normal-9255.png,299,299,L,117.40602454111252,62.37212246132259,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9255.png,0
COVID,COVID-2821.png,299,299,L,152.98287491191374,52.221359823582056,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2821.png,1
COVID,COVID-2495.png,299,299,L,139.3445375331372,60.60080062910801,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2495.png,1
COVID,COVID-972.png,299,299,L,147.30510844397713,50.912110797756995,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-972.png,1
Lung_Opacity,Lung_Opacity-5817.png,299,299,L,146.9631771456695,57.871337050266845,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5817.png,0
Normal,Normal-1141.png,299,299,L,157.4361584322323,73.24712275947809,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1141.png,0
COVID,COVID-3226.png,299,299,L,156.7123745819398,82.0731176715789,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3226.png,1
Lung_Opacity,Lung_Opacity-180.png,299,299,L,165.90025838637152,53.133322925247136,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-180.png,0
Normal,Normal-4738.png,299,299,L,106.59868457847227,62.22895421193064,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4738.png,0
Lung_Opacity,Lung_Opacity-3418.png,299,299,L,150.828782675809,60.4456283590711,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3418.png,0
COVID,COVID-1324.png,299,299,L,144.36675204975336,47.02650990207558,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1324.png,1
Normal,Normal-1449.png,299,299,L,115.99996644332838,66.70537204663232,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1449.png,0
Lung_Opacity,Lung_Opacity-4466.png,299,299,L,165.09230321808482,45.9399605547321,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4466.png,0
Lung_Opacity,Lung_Opacity-4564.png,299,299,L,117.27152940123712,63.59516563861457,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4564.png,0
Lung_Opacity,Lung_Opacity-3349.png,299,299,L,115.18337602487668,49.215794233180404,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3349.png,0
Normal,Normal-4109.png,299,299,L,99.82963277815685,67.9246210367289,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4109.png,0
Normal,Normal-9289.png,299,299,L,115.82646726546683,68.62539693719847,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9289.png,0
COVID,COVID-1419.png,299,299,L,83.37473853760025,30.438926085971705,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1419.png,1
Normal,Normal-8002.png,299,299,L,165.7713560251004,42.08468773166403,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8002.png,0
Normal,Normal-4422.png,299,299,L,111.9277636715473,57.40768563308784,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4422.png,0
Lung_Opacity,Lung_Opacity-3683.png,299,299,L,175.24131721121688,32.575214407773785,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3683.png,0
Normal,Normal-2248.png,299,299,L,112.2752989340164,63.833450590124414,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2248.png,0
Normal,Normal-6464.png,299,299,L,164.14743682956566,60.670596713102974,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6464.png,0
Normal,Normal-8583.png,299,299,L,157.39268017136274,56.13835109537318,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8583.png,0
Normal,Normal-3351.png,299,299,L,69.8370488025861,86.14497880469617,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3351.png,0
Lung_Opacity,Lung_Opacity-5313.png,299,299,L,153.20679858167134,48.9777644255578,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5313.png,0
Lung_Opacity,Lung_Opacity-806.png,299,299,L,159.00453015066947,57.49787635019163,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-806.png,0
Normal,Normal-4328.png,299,299,L,95.96695786400599,60.06845984137055,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4328.png,0
COVID,COVID-2913.png,299,299,L,152.99193521325265,57.26486344384983,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2913.png,1
Normal,Normal-3354.png,299,299,L,135.07035715484167,68.4034899105815,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3354.png,0
COVID,COVID-3592.png,299,299,L,137.79844744465944,46.660472426653634,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3592.png,1
COVID,COVID-3214.png,299,299,L,125.39729980648985,53.15834914546582,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3214.png,1
Normal,Normal-6218.png,299,299,L,154.7381796624199,46.08830164525194,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6218.png,0
Normal,Normal-718.png,299,299,L,121.72457802485431,63.57468414943707,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-718.png,0
Normal,Normal-1262.png,299,299,L,130.21414749275735,60.59644569292362,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1262.png,0
Normal,Normal-3108.png,299,299,L,142.17977427545554,64.3418930670552,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3108.png,0
Lung_Opacity,Lung_Opacity-2821.png,299,299,L,130.8271831411282,62.452267741175625,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2821.png,0
Lung_Opacity,Lung_Opacity-3747.png,299,299,L,118.15833156228678,46.044962424056635,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3747.png,0
Lung_Opacity,Lung_Opacity-3002.png,299,299,L,149.1771121128399,58.831105328954365,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3002.png,0
Normal,Normal-4734.png,299,299,L,113.30410174382837,52.50167451895008,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4734.png,0
Lung_Opacity,Lung_Opacity-148.png,299,299,L,106.66607756065369,51.566539116339115,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-148.png,0
Normal,Normal-1491.png,299,299,L,162.21495285287637,65.05955261119716,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1491.png,0
Normal,Normal-4075.png,299,299,L,102.9315667609982,64.72792823615173,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4075.png,0
COVID,COVID-1061.png,299,299,L,150.22053444592342,53.60299069487256,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1061.png,1
COVID,COVID-2065.png,299,299,L,148.3743917853268,39.82912570889403,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2065.png,1
Normal,Normal-9341.png,299,299,L,147.12974127806177,73.68700740231552,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9341.png,0
Normal,Normal-5766.png,299,299,L,164.6300600664422,40.74058381779038,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5766.png,0
Normal,Normal-5620.png,299,299,L,147.15611682195947,67.10230572443541,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5620.png,0
COVID,COVID-1668.png,299,299,L,155.4690887126542,40.65672053404137,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1668.png,1
Lung_Opacity,Lung_Opacity-2712.png,299,299,L,172.38078992405008,42.26118291316067,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2712.png,0
Viral Pneumonia,Viral Pneumonia-1342.png,299,299,L,129.79965548483798,62.31005194732246,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1342.png,0
Lung_Opacity,Lung_Opacity-3165.png,299,299,L,106.28458294649948,60.27328337434987,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3165.png,0
Lung_Opacity,Lung_Opacity-167.png,299,299,L,151.21770449994966,48.103559271598904,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-167.png,0
Normal,Normal-8834.png,299,299,L,149.78333575687074,70.92541114653457,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8834.png,0
Normal,Normal-7250.png,299,299,L,173.3614500956365,49.771004800879375,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7250.png,0
Lung_Opacity,Lung_Opacity-3624.png,299,299,L,150.84577353720874,49.40399439181558,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3624.png,0
COVID,COVID-1809.png,299,299,L,176.907954049731,61.002778773292604,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1809.png,1
Normal,Normal-4587.png,299,299,L,109.50582208252705,53.952586726856026,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4587.png,0
Lung_Opacity,Lung_Opacity-4375.png,299,299,L,116.58698448563216,40.154561204547804,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4375.png,0
Normal,Normal-6272.png,299,299,L,109.80795516828671,63.29425065338192,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6272.png,0
COVID,COVID-2689.png,299,299,L,162.73696043668414,47.925707034147955,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2689.png,1
Lung_Opacity,Lung_Opacity-328.png,299,299,L,93.40912294045928,43.816163401227534,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-328.png,0
Lung_Opacity,Lung_Opacity-4062.png,299,299,L,154.2476594221541,70.29418800220182,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4062.png,0
Normal,Normal-3445.png,299,299,L,97.69646871958926,60.83884348894777,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3445.png,0
Lung_Opacity,Lung_Opacity-1618.png,299,299,L,111.68558517242536,42.91791410184132,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1618.png,0
Viral Pneumonia,Viral Pneumonia-1264.png,299,299,L,120.69933222223464,52.79252741415075,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-1264.png,0
COVID,COVID-123.png,299,299,L,136.77128891175713,41.83460301071993,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-123.png,1
Lung_Opacity,Lung_Opacity-3800.png,299,299,L,154.75606536839632,63.0054293130702,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3800.png,0
Normal,Normal-9467.png,299,299,L,108.9368239728862,67.70721718215795,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9467.png,0
Normal,Normal-439.png,299,299,L,115.4254091117549,56.81369264221596,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-439.png,0
COVID,COVID-2128.png,299,299,L,144.9358843860807,44.49493255845188,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2128.png,1
Lung_Opacity,Lung_Opacity-2672.png,299,299,L,164.4236865359448,62.977414673126106,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-2672.png,0
Lung_Opacity,Lung_Opacity-359.png,299,299,L,155.3519647431237,42.41281519727984,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-359.png,0
COVID,COVID-2825.png,299,299,L,186.32450420017673,52.32360299215589,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2825.png,1
Normal,Normal-6211.png,299,299,L,124.14429368799007,64.07122657499968,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6211.png,0
Normal,Normal-4729.png,299,299,L,132.3514837641637,58.53239397224677,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-4729.png,0
Normal,Normal-10111.png,299,299,L,121.60832652878604,71.5569486418719,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-10111.png,0
Lung_Opacity,Lung_Opacity-3151.png,299,299,L,124.9053478149014,61.117099229843994,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3151.png,0
COVID,COVID-1879.png,299,299,L,147.49678415230255,52.757776650642604,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1879.png,1
Normal,Normal-8614.png,299,299,L,113.2886768604378,68.9155596923465,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8614.png,0
Normal,Normal-9631.png,299,299,L,117.819878972271,62.7147509997871,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9631.png,0
COVID,COVID-2383.png,299,299,L,159.19996420621692,35.71570171944666,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2383.png,1
Normal,Normal-2555.png,299,299,L,149.4276462231966,69.35551621251739,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2555.png,0
Normal,Normal-2150.png,299,299,L,127.04851176161341,75.15756394222815,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2150.png,0
Normal,Normal-5323.png,299,299,L,133.36847462556346,71.6086449412552,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5323.png,0
Lung_Opacity,Lung_Opacity-5952.png,299,299,L,104.36949251126944,57.60665674961281,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5952.png,0
Normal,Normal-6038.png,299,299,L,184.47158309191173,41.75393625908936,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-6038.png,0
Normal,Normal-2984.png,299,299,L,134.32542141586782,58.182480653225944,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2984.png,0
COVID,COVID-2915.png,299,299,L,151.58463551861837,42.3511469112074,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-2915.png,1
Lung_Opacity,Lung_Opacity-708.png,299,299,L,123.38170713974117,66.30733512262793,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-708.png,0
Lung_Opacity,Lung_Opacity-695.png,299,299,L,117.34519748101252,51.143779450163855,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-695.png,0
Normal,Normal-5052.png,299,299,L,120.438395543674,67.34642396803469,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-5052.png,0
Normal,Normal-8502.png,299,299,L,150.18085927450477,51.39988931143572,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8502.png,0
Lung_Opacity,Lung_Opacity-4321.png,299,299,L,142.10790707039072,56.17630227994151,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4321.png,0
Lung_Opacity,Lung_Opacity-5274.png,299,299,L,121.72208364559681,45.54486081066667,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-5274.png,0
Normal,Normal-2108.png,299,299,L,107.60664869520475,35.39670867815854,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-2108.png,0
COVID,COVID-1798.png,299,299,L,130.99956376326887,56.484146032913436,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1798.png,1
COVID,COVID-3571.png,299,299,L,163.8016465140211,64.59469706962133,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-3571.png,1
COVID,COVID-639.png,299,299,L,178.06786277558416,35.78590899202419,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-639.png,1
Normal,Normal-7960.png,299,299,L,120.52087784252973,57.811842941167065,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-7960.png,0
Normal,Normal-1293.png,299,299,L,147.1339694186866,55.68111730159123,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-1293.png,0
Lung_Opacity,Lung_Opacity-3558.png,299,299,L,113.3312826478451,49.20910865209642,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3558.png,0
Lung_Opacity,Lung_Opacity-3133.png,299,299,L,109.9602800863525,46.57137062847774,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-3133.png,0
Lung_Opacity,Lung_Opacity-860.png,299,299,L,106.88119819688818,47.81367441962032,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-860.png,0
Lung_Opacity,Lung_Opacity-1880.png,299,299,L,116.24375566268834,69.60630910088545,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-1880.png,0
Normal,Normal-9874.png,299,299,L,138.9229426963904,74.71216761217173,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-9874.png,0
Normal,Normal-3986.png,299,299,L,113.25592554893122,67.16751030182239,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-3986.png,0
COVID,COVID-1128.png,299,299,L,168.58866231921343,60.071605749649045,..\covid\COVID-19_Radiography_Dataset\COVID\images\COVID-1128.png,1
Normal,Normal-8955.png,299,299,L,104.03385868167022,70.22886542819445,..\covid\COVID-19_Radiography_Dataset\Normal\images\Normal-8955.png,0
Viral Pneumonia,Viral Pneumonia-712.png,299,299,L,133.63577588617576,70.5087099079859,..\covid\COVID-19_Radiography_Dataset\Viral Pneumonia\images\Viral Pneumonia-712.png,0
Lung_Opacity,Lung_Opacity-4123.png,299,299,L,170.3794252860706,56.23827501675452,..\covid\COVID-19_Radiography_Dataset\Lung_Opacity\images\Lung_Opacity-4123.png,0
